"GeoUID","Date","DateString","Metric","Value","Quality","Survey","Series"
"35565",2014-10-01,"2014 October","Vacancy Rate (%)",NA,NA,"Rms","Summary Statistics"
"35565",2014-10-01,"2014 October","Availability Rate (%)",NA,NA,"Rms","Summary Statistics"
"35565",2014-10-01,"2014 October","Average Rent ($)",NA,NA,"Rms","Summary Statistics"
"35565",2014-10-01,"2014 October","Median Rent ($)",NA,NA,"Rms","Summary Statistics"
"35565",2014-10-01,"2014 October","% Change",NA,NA,"Rms","Summary Statistics"
"35565",2014-10-01,"2014 October","Units",5,NA,"Rms","Summary Statistics"
"35565",2015-10-01,"2015 October","Vacancy Rate (%)",NA,NA,"Rms","Summary Statistics"
"35565",2015-10-01,"2015 October","Availability Rate (%)",NA,NA,"Rms","Summary Statistics"
"35565",2015-10-01,"2015 October","Average Rent ($)",NA,NA,"Rms","Summary Statistics"
"35565",2015-10-01,"2015 October","Median Rent ($)",NA,NA,"Rms","Summary Statistics"
"35565",2015-10-01,"2015 October","% Change",NA,NA,"Rms","Summary Statistics"
"35565",2015-10-01,"2015 October","Units",5,NA,"Rms","Summary Statistics"
"35565",2016-10-01,"2016 October","Vacancy Rate (%)",NA,NA,"Rms","Summary Statistics"
"35565",2016-10-01,"2016 October","Availability Rate (%)",NA,NA,"Rms","Summary Statistics"
"35565",2016-10-01,"2016 October","Average Rent ($)",NA,NA,"Rms","Summary Statistics"
"35565",2016-10-01,"2016 October","Median Rent ($)",NA,NA,"Rms","Summary Statistics"
"35565",2016-10-01,"2016 October","% Change",NA,NA,"Rms","Summary Statistics"
"35565",2016-10-01,"2016 October","Units",5,NA,"Rms","Summary Statistics"
"35565",2017-10-01,"2017 October","Vacancy Rate (%)",NA,NA,"Rms","Summary Statistics"
"35565",2017-10-01,"2017 October","Availability Rate (%)",NA,NA,"Rms","Summary Statistics"
"35565",2017-10-01,"2017 October","Average Rent ($)",NA,NA,"Rms","Summary Statistics"
"35565",2017-10-01,"2017 October","Median Rent ($)",NA,NA,"Rms","Summary Statistics"
"35565",2017-10-01,"2017 October","% Change",NA,NA,"Rms","Summary Statistics"
"35565",2017-10-01,"2017 October","Units",5,NA,"Rms","Summary Statistics"
"35565",2018-10-01,"2018 October","Vacancy Rate (%)",NA,NA,"Rms","Summary Statistics"
"35565",2018-10-01,"2018 October","Availability Rate (%)",NA,NA,"Rms","Summary Statistics"
"35565",2018-10-01,"2018 October","Average Rent ($)",NA,NA,"Rms","Summary Statistics"
"35565",2018-10-01,"2018 October","Median Rent ($)",NA,NA,"Rms","Summary Statistics"
"35565",2018-10-01,"2018 October","% Change",NA,NA,"Rms","Summary Statistics"
"35565",2018-10-01,"2018 October","Units",5,NA,"Rms","Summary Statistics"
"35565",2019-10-01,"2019 October","Vacancy Rate (%)",NA,NA,"Rms","Summary Statistics"
"35565",2019-10-01,"2019 October","Availability Rate (%)",NA,NA,"Rms","Summary Statistics"
"35565",2019-10-01,"2019 October","Average Rent ($)",NA,NA,"Rms","Summary Statistics"
"35565",2019-10-01,"2019 October","Median Rent ($)",NA,NA,"Rms","Summary Statistics"
"35565",2019-10-01,"2019 October","% Change",NA,NA,"Rms","Summary Statistics"
"35565",2019-10-01,"2019 October","Units",5,NA,"Rms","Summary Statistics"
"35565",2020-10-01,"2020 October","Vacancy Rate (%)",NA,NA,"Rms","Summary Statistics"
"35565",2020-10-01,"2020 October","Availability Rate (%)",NA,NA,"Rms","Summary Statistics"
"35565",2020-10-01,"2020 October","Average Rent ($)",NA,NA,"Rms","Summary Statistics"
"35565",2020-10-01,"2020 October","Median Rent ($)",NA,NA,"Rms","Summary Statistics"
"35565",2020-10-01,"2020 October","% Change",NA,NA,"Rms","Summary Statistics"
"35565",2020-10-01,"2020 October","Units",5,NA,"Rms","Summary Statistics"
"35565",2021-10-01,"2021 October","Vacancy Rate (%)",NA,NA,"Rms","Summary Statistics"
"35565",2021-10-01,"2021 October","Availability Rate (%)",NA,NA,"Rms","Summary Statistics"
"35565",2021-10-01,"2021 October","Average Rent ($)",NA,NA,"Rms","Summary Statistics"
"35565",2021-10-01,"2021 October","Median Rent ($)",NA,NA,"Rms","Summary Statistics"
"35565",2021-10-01,"2021 October","% Change",NA,NA,"Rms","Summary Statistics"
"35565",2021-10-01,"2021 October","Units",5,NA,"Rms","Summary Statistics"
"35565",2022-10-01,"2022 October","Vacancy Rate (%)",NA,NA,"Rms","Summary Statistics"
"35565",2022-10-01,"2022 October","Availability Rate (%)",NA,NA,"Rms","Summary Statistics"
"35565",2022-10-01,"2022 October","Average Rent ($)",NA,NA,"Rms","Summary Statistics"
"35565",2022-10-01,"2022 October","Median Rent ($)",NA,NA,"Rms","Summary Statistics"
"35565",2022-10-01,"2022 October","% Change",NA,NA,"Rms","Summary Statistics"
"35565",2022-10-01,"2022 October","Units",5,NA,"Rms","Summary Statistics"
"35565",2023-10-01,"2023 October","Vacancy Rate (%)",NA,NA,"Rms","Summary Statistics"
"35565",2023-10-01,"2023 October","Availability Rate (%)",NA,NA,"Rms","Summary Statistics"
"35565",2023-10-01,"2023 October","Average Rent ($)",NA,NA,"Rms","Summary Statistics"
"35565",2023-10-01,"2023 October","Median Rent ($)",NA,NA,"Rms","Summary Statistics"
"35565",2023-10-01,"2023 October","% Change",NA,NA,"Rms","Summary Statistics"
"35565",2023-10-01,"2023 October","Units",5,NA,"Rms","Summary Statistics"
"35565",2024-10-01,"2024 October","Vacancy Rate (%)",NA,NA,"Rms","Summary Statistics"
"35565",2024-10-01,"2024 October","Availability Rate (%)",NA,NA,"Rms","Summary Statistics"
"35565",2024-10-01,"2024 October","Average Rent ($)",NA,NA,"Rms","Summary Statistics"
"35565",2024-10-01,"2024 October","Median Rent ($)",NA,NA,"Rms","Summary Statistics"
"35565",2024-10-01,"2024 October","% Change",NA,NA,"Rms","Summary Statistics"
"35565",2024-10-01,"2024 October","Units",5,NA,"Rms","Summary Statistics"
"35565",2025-10-01,"2025 October","Vacancy Rate (%)",NA,NA,"Rms","Summary Statistics"
"35565",2025-10-01,"2025 October","Availability Rate (%)",NA,NA,"Rms","Summary Statistics"
"35565",2025-10-01,"2025 October","Average Rent ($)",NA,NA,"Rms","Summary Statistics"
"35565",2025-10-01,"2025 October","Median Rent ($)",NA,NA,"Rms","Summary Statistics"
"35565",2025-10-01,"2025 October","% Change",NA,NA,"Rms","Summary Statistics"
"35565",2025-10-01,"2025 October","Units",5,NA,"Rms","Summary Statistics"
