St. John's — Historical Absorbed Homeowner and Condominium Units by Dwelling Type  
January 1990 to March 2024 Condo
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,0,0,0,0,0,
Feb 1990,0,0,0,7,7,
Mar 1990,0,0,0,0,0,
Apr 1990,0,0,0,0,0,
May 1990,0,0,0,0,0,
Jun 1990,0,0,0,0,0,
Jul 1990,0,0,0,0,0,
Aug 1990,0,0,0,0,0,
Sep 1990,0,0,0,0,0,
Oct 1990,0,0,0,0,0,
Nov 1990,0,0,0,3,3,
Dec 1990,0,0,0,0,0,
Jan 1991,0,0,0,0,0,
Feb 1991,0,0,0,7,7,
Mar 1991,0,0,0,4,4,
Apr 1991,0,0,0,0,0,
May 1991,0,0,0,3,3,
Jun 1991,0,0,0,0,0,
Jul 1991,0,0,0,0,0,
Aug 1991,0,0,0,0,0,
Sep 1991,0,0,0,5,5,
Oct 1991,0,0,0,0,0,
Nov 1991,0,0,0,0,0,
Dec 1991,0,0,0,0,0,
Jan 1992,0,0,0,0,0,
Feb 1992,0,0,0,7,7,
Mar 1992,0,0,0,0,0,
Apr 1992,0,0,0,0,0,
May 1992,0,0,0,0,0,
Jun 1992,0,0,0,6,6,
Jul 1992,0,0,0,0,0,
Aug 1992,0,0,0,0,0,
Sep 1992,0,0,0,0,0,
Oct 1992,0,0,0,0,0,
Nov 1992,0,0,0,0,0,
Dec 1992,0,0,0,0,0,
Jan 1993,0,0,0,0,0,
Feb 1993,0,0,0,2,2,
Mar 1993,0,0,0,0,0,
Apr 1993,0,0,0,0,0,
May 1993,0,0,0,1,1,
Jun 1993,0,0,0,0,0,
Jul 1993,0,0,0,5,5,
Aug 1993,0,0,0,0,0,
Sep 1993,0,0,0,0,0,
Oct 1993,0,0,0,0,0,
Nov 1993,0,0,0,2,2,
Dec 1993,0,0,0,2,2,
Jan 1994,0,0,0,0,0,
Feb 1994,0,0,0,16,16,
Mar 1994,0,0,0,0,0,
Apr 1994,0,0,0,0,0,
May 1994,0,0,0,0,0,
Jun 1994,0,0,0,0,0,
Jul 1994,0,0,0,0,0,
Aug 1994,0,0,0,0,0,
Sep 1994,0,0,7,0,7,
Oct 1994,0,0,0,0,0,
Nov 1994,0,0,0,0,0,
Dec 1994,0,0,0,0,0,
Jan 1995,0,0,0,0,0,
Feb 1995,0,0,0,0,0,
Mar 1995,0,0,0,0,0,
Apr 1995,0,0,0,0,0,
May 1995,0,0,0,0,0,
Jun 1995,0,0,0,0,0,
Jul 1995,0,0,0,0,0,
Aug 1995,0,0,0,0,0,
Sep 1995,0,0,0,0,0,
Oct 1995,0,0,0,0,0,
Nov 1995,0,0,0,0,0,
Dec 1995,0,0,0,0,0,
Jan 1996,0,0,0,0,0,
Feb 1996,0,0,0,0,0,
Mar 1996,0,0,0,0,0,
Apr 1996,0,0,0,0,0,
May 1996,0,0,0,0,0,
Jun 1996,0,0,0,0,0,
Jul 1996,0,0,0,0,0,
Aug 1996,0,0,0,0,0,
Sep 1996,0,0,0,0,0,
Oct 1996,0,0,0,0,0,
Nov 1996,0,0,0,0,0,
Dec 1996,0,0,0,0,0,
Jan 1997,0,0,0,0,0,
Feb 1997,0,0,0,0,0,
Mar 1997,0,0,0,0,0,
Apr 1997,0,0,0,0,0,
May 1997,0,0,0,0,0,
Jun 1997,0,0,0,0,0,
Jul 1997,0,0,0,0,0,
Aug 1997,0,0,0,0,0,
Sep 1997,0,0,0,0,0,
Oct 1997,0,0,0,0,0,
Nov 1997,0,0,0,0,0,
Dec 1997,0,0,0,0,0,
Jan 1998,0,0,0,0,0,
Feb 1998,0,0,0,0,0,
Mar 1998,0,0,0,0,0,
Apr 1998,0,0,0,0,0,
May 1998,0,0,0,0,0,
Jun 1998,0,0,0,0,0,
Jul 1998,0,0,0,0,0,
Aug 1998,0,0,0,0,0,
Sep 1998,0,0,0,0,0,
Oct 1998,0,0,0,0,0,
Nov 1998,0,0,0,0,0,
Dec 1998,0,0,0,0,0,
Jan 1999,0,0,0,0,0,
Feb 1999,0,0,0,0,0,
Mar 1999,0,0,0,0,0,
Apr 1999,0,0,0,0,0,
May 1999,0,0,0,0,0,
Jun 1999,0,0,0,28,28,
Jul 1999,0,0,0,0,0,
Aug 1999,0,0,0,0,0,
Sep 1999,0,0,0,0,0,
Oct 1999,0,0,0,0,0,
Nov 1999,0,0,0,0,0,
Dec 1999,0,0,0,0,0,
Jan 2000,0,0,0,0,0,
Feb 2000,0,0,0,0,0,
Mar 2000,0,0,0,0,0,
Apr 2000,0,0,0,0,0,
May 2000,0,0,0,6,6,
Jun 2000,0,0,0,0,0,
Jul 2000,0,0,0,0,0,
Aug 2000,0,0,0,0,0,
Sep 2000,0,0,0,6,6,
Oct 2000,0,0,0,0,0,
Nov 2000,0,0,0,0,0,
Dec 2000,0,0,0,0,0,
Jan 2001,0,4,0,0,4,
Feb 2001,0,0,0,0,0,
