Saint John — Historical Completions by Dwelling Type  
January 1990 to March 2024 Intended Markets - All
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,37,0,0,0,37,
Feb 1990,57,0,4,0,61,
Mar 1990,25,0,0,0,25,
Apr 1990,16,0,0,0,16,
May 1990,38,2,0,0,40,
Jun 1990,40,0,3,9,52,
Jul 1990,28,0,0,0,28,
Aug 1990,40,0,12,0,52,
Sep 1990,54,0,0,0,54,
Oct 1990,54,0,0,0,54,
Nov 1990,42,0,0,0,42,
Dec 1990,52,0,0,0,52,
Jan 1991,65,0,0,0,65,
Feb 1991,39,2,0,20,61,
Mar 1991,36,2,0,10,48,
Apr 1991,13,0,0,0,13,
May 1991,15,0,20,0,35,
Jun 1991,17,0,0,0,17,
Jul 1991,34,0,6,20,60,
Aug 1991,19,0,0,0,19,
Sep 1991,42,0,7,0,49,
Oct 1991,22,2,4,0,28,
Nov 1991,32,0,7,24,63,
Dec 1991,37,0,0,0,37,
Jan 1992,45,2,0,4,51,
Feb 1992,4,0,0,0,4,
Mar 1992,14,0,6,0,20,
Apr 1992,30,0,7,18,55,
May 1992,12,0,0,0,12,
Jun 1992,37,0,0,0,37,
Jul 1992,37,2,0,28,67,
Aug 1992,35,0,0,0,35,
Sep 1992,18,0,6,0,24,
Oct 1992,45,0,7,0,52,
Nov 1992,54,2,0,0,56,
Dec 1992,53,0,0,0,53,
Jan 1993,39,0,0,0,39,
Feb 1993,21,0,20,24,65,
Mar 1993,24,0,4,0,28,
Apr 1993,32,2,7,10,51,
May 1993,11,0,0,0,11,
Jun 1993,25,0,0,0,25,
Jul 1993,26,0,0,0,26,
Aug 1993,48,0,0,0,48,
Sep 1993,43,2,0,0,45,
Oct 1993,53,2,0,0,55,
Nov 1993,65,0,0,10,75,
Dec 1993,33,0,0,0,33,
Jan 1994,36,0,0,0,36,
Feb 1994,46,2,0,10,58,
Mar 1994,77,0,11,0,88,
Apr 1994,17,0,0,0,17,
May 1994,22,0,8,0,30,
Jun 1994,24,0,0,0,24,
Jul 1994,37,0,13,0,50,
Aug 1994,40,0,0,6,46,
Sep 1994,50,0,0,0,50,
Oct 1994,33,2,0,0,35,
Nov 1994,39,4,6,0,49,
Dec 1994,34,6,12,0,52,
Jan 1995,36,0,6,0,42,
Feb 1995,2,0,0,6,8,
Mar 1995,8,2,6,0,16,
Apr 1995,14,2,0,4,20,
May 1995,13,0,0,0,13,
Jun 1995,12,0,0,0,12,
Jul 1995,14,0,15,0,29,
Aug 1995,20,0,0,0,20,
Sep 1995,17,2,0,0,19,
Oct 1995,12,0,0,0,12,
Nov 1995,22,0,0,0,22,
Dec 1995,12,0,0,0,12,
Jan 1996,32,2,15,20,69,
Feb 1996,9,0,0,0,9,
Mar 1996,12,0,10,0,22,
Apr 1996,7,0,0,0,7,
May 1996,14,0,0,0,14,
Jun 1996,18,0,9,0,27,
Jul 1996,26,6,0,0,32,
Aug 1996,24,0,8,0,32,
Sep 1996,37,2,3,0,42,
Oct 1996,21,0,4,0,25,
Nov 1996,16,2,8,0,26,
Dec 1996,15,2,11,0,28,
Jan 1997,20,2,9,0,31,
Feb 1997,15,2,10,0,27,
Mar 1997,8,0,0,0,8,
Apr 1997,49,8,3,0,60,
May 1997,17,0,0,0,17,
Jun 1997,9,0,3,0,12,
Jul 1997,12,0,9,0,21,
Aug 1997,6,0,0,0,6,
Sep 1997,23,0,6,0,29,
Oct 1997,50,4,13,0,67,
Nov 1997,2,0,0,0,2,
Dec 1997,23,0,0,0,23,
Jan 1998,6,2,0,0,8,
Feb 1998,1,0,0,0,1,
Mar 1998,10,2,0,0,12,
Apr 1998,3,0,3,0,6,
May 1998,7,4,10,0,21,
Jun 1998,21,2,0,0,23,
Jul 1998,5,0,0,0,5,
Aug 1998,34,4,5,0,43,
Sep 1998,35,6,4,0,45,
Oct 1998,20,0,7,0,27,
Nov 1998,18,0,6,0,24,
Dec 1998,19,2,4,0,25,
Jan 1999,15,7,0,0,22,
Feb 1999,6,0,0,0,6,
Mar 1999,8,0,3,0,11,
Apr 1999,5,0,0,0,5,
May 1999,15,0,0,0,15,
Jun 1999,14,0,0,0,14,
Jul 1999,14,0,2,0,16,
Aug 1999,11,0,0,0,11,
Sep 1999,21,2,0,0,23,
Oct 1999,68,4,4,0,76,
Nov 1999,20,0,4,0,24,
Dec 1999,21,2,0,0,23,
